Dataset,Original Rows,Columns,Type,Silhouettescore,DaviesBouldinscore,Calinskiharabazscore,Cohesionscore,Separationscore,RMSSTDscore,RSscore,XBscore,Adjustedrandomscore,Adjusted_mutual_info_score,Fowlkes_mallows_score,Normalizedmutualinfoscore,imbalanced_ratio_before_sampling,total_hypersphere,hypersphere_minority,hypersphere_majority,samplesperhypersphere,samplesperhypersphere_minority,samplesperhypersphere_majority,Average distance between class,overlapping,None,SMOTE,NearMiss,SMOTEENN,Randomoversampling,ADASYN,BorderlineSMOTE,SVMSMOTE,RandomUnderSampler,ClusterCentroids,NearMissversion1,NearMissversion2,NearMissversion3,TomekLinks,EditedNearestNeighbours,RepeatedEditedNearestNeighbours,AllKNN,CondensedNearestNeighbour,NeighbourhoodCleaningRule,InstanceHardnessThreshold,SMOTETomek,KNN,DT,GNB,SVM,RF,F1,G-mean,Accuracy,Precision,Recall
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.966666667,0.968179283,0.96,0.98,0.96
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.999558818,0.999558007,0.99955904,0.99955947,0.99955904
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.952149147,0.950538034,0.952656243,0.955650039,0.952656243
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.987179925,0.986888984,0.987208368,0.987863898,0.987208368
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.998974645,0.998970201,0.998974144,0.998983057,0.998974144
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.999853372,0.999853211,0.999853372,0.999853801,0.999853372
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.819955228,0.79784499,0.819310367,0.88069167,0.819310367
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.982665122,0.982220501,0.982707078,0.983772328,0.982707078
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.93289089,0.918181155,0.939505629,0.9574369,0.939505629
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.999121303,0.999119909,0.999121308,0.999125152,0.999121308
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.903224102,0.892419832,0.907278383,0.921184714,0.907278383
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.662633859,0.218326498,0.742203487,0.683501514,0.742203487
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.999560759,0.99956017,0.999560654,0.999562789,0.999560654
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.969875843,0.9646429,0.972014545,0.980101898,0.972014545
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.999267067,0.99926508,0.999267292,0.999271981,0.999267292
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.94637173,0.943124088,0.947099245,0.953911651,0.947099245
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.738886,0.606838291,0.780777717,0.824918253,0.780777717
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.999266823,0.999262796,0.999267399,0.999277986,0.999267399
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.996924056,0.997053006,0.996652159,0.996695162,0.996652159
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.999487765,0.999560062,0.999497768,0.99949972,0.999497768
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.944468056,0.953306018,0.948606211,0.952856774,0.948606211
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.801061775,0.737488291,0.802142652,0.874217299,0.802142652
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.666666667,0.2,0.74,0.838888889,0.74
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.933333333,0.8,0.96,0.975,0.96
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.748333333,0.368179283,0.79,0.88,0.79
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.558333333,0.2,0.61,0.663888889,0.61
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.325,0,0.41,0.406666667,0.41
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,0.568179283,0.8,0.902222222,0.8
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.518333333,0,0.59,0.69,0.59
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.14,0,0.25,0.221666667,0.25
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.875,0.768179283,0.88,0.946666667,0.88
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.925,0.8,0.92,0.955555556,0.92
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.94,0.8,0.96,0.966666667,0.96
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.598333333,0,0.71,0.808333333,0.71
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.708333333,0.4,0.72,0.794444444,0.72
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.966666667,0.968179283,0.96,0.98,0.96
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.858333333,0.6,0.88,0.930555556,0.88
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.74,0.4,0.82,0.841666667,0.82
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.708333333,0.2,0.72,0.841666667,0.72
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9,0.768179283,0.92,0.955,0.92
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.628333333,0.2,0.66,0.755555556,0.66
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.79,0.568179283,0.83,0.863333333,0.83
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.808333333,0.6,0.86,0.908333333,0.86
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.49,0,0.54,0.658333333,0.54
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,0.536358566,0.83,0.901666667,0.83
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.827475895,0.366664639,0.994012395,0.994028668,0.994012395
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.879333981,0.598956369,0.996318661,0.996590901,0.996318661
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.716113861,0.901026817,0.894570687,0.953043939,0.894570687
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.684061664,0,0.943825414,0.946537394,0.943825414
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.831241027,0.367548205,0.997238201,0.997263782,0.997238201
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.832736913,0.368179283,0.998142772,0.998150568,0.998142772
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.880282915,0.567267677,0.996286624,0.996316543,0.996286624
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.744788133,0.95129369,0.914095937,0.957004403,0.914095937
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.723943449,0,0.974931204,0.975331241,0.974931204
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.88125588,0.567538588,0.997679814,0.997706065,0.997679814
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.832282027,0.368179283,0.997675498,0.997686296,0.997675498
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.880266206,0.567381453,0.996283386,0.996321489,0.996283386
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.744247939,0.950515536,0.913999892,0.9575626,0.913999892
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.725304639,0,0.97629094,0.976639135,0.97629094
shuttle.csv,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.881249962,0.567528674,0.997676577,0.997702878,0.997676577
